id,customer_id,order_date,order_item,order_status
541,59,2022-03-09,"Cake Circle, Paprus",false
542,93,2022-01-26,Neckerchief Blck,true
543,44,2022-03-06,"Salmon - Smoked, Sliced",false
544,50,2022-07-05,Drambuie,true
545,72,2022-11-16,"Beer - Alexander Kieths, Pale Ale",false
546,78,2022-06-12,Bread Crumbs - Japanese Style,true
547,73,2022-05-30,Wine - Niagara Peninsula Vqa,false
548,15,2022-03-09,Napkin White,false
549,82,2022-07-25,Carbonated Water - Strawberry,true
550,81,2022-09-22,Beer - Blue Light,false
551,4,2022-01-12,Tuna - Loin,true
552,79,2021-12-31,Bananas,true
553,84,2022-02-01,Chicken - Bones,false
554,12,2022-03-26,"Melon - Watermelon, Seedless",false
555,39,2022-11-13,Island Oasis - Mango Daiquiri,true
556,66,2022-08-06,"Cookies - Oreo, 4 Pack",true
557,55,2022-04-07,Red Currants,false
558,64,2022-06-23,Tomato Puree,false
559,85,2022-03-09,V8 - Berry Blend,true
560,88,2022-11-02,Veal Inside - Provimi,true
561,4,2022-12-16,Island Oasis - Raspberry,true
562,67,2022-07-29,Fond - Chocolate,true
563,36,2022-08-28,Puree - Mango,false
564,82,2022-06-02,"Wine - Harrow Estates, Vidal",false
565,79,2022-04-30,Cream - 18%,true
566,55,2022-08-01,Tomatoes - Cherry,false
567,8,2022-11-13,Flour - So Mix Cake White,false
568,34,2022-05-06,Milk - 2% 250 Ml,true
569,47,2022-12-03,Cake - Dulce De Leche,false
570,77,2022-09-23,"Pasta - Lasagne, Fresh",false
571,40,2022-04-19,Tea - Decaf 1 Cup,false
572,45,2022-04-22,Ham Black Forest,false
573,5,2022-08-07,Shrimp - Black Tiger 16/20,false
574,57,2022-06-08,"Oil - Truffle, Black",false
575,80,2022-10-21,Appetizer - Escargot Puff,true
576,2,2022-12-21,Beer - Rickards Red,true
577,78,2022-01-30,Miso Paste White,false
578,8,2022-03-07,"Seedlings - Mix, Organic",true
579,26,2022-11-14,Cafe Royale,false
580,76,2022-01-14,Apple - Custard,true
581,82,2022-06-28,Mustard Prepared,false
582,48,2022-03-30,Papadam,false
583,60,2022-09-05,Coffee - French Vanilla Frothy,true
584,17,2022-11-08,Cream - 35%,true
585,64,2022-05-28,"Soup - Campbells, Beef Barley",false
586,34,2022-01-19,Pail With Metal Handle 16l White,false
587,86,2022-06-18,Pepper - Pablano,true
588,13,2022-05-28,Cheese - Parmesan Grated,true
589,79,2022-07-14,Energy - Boo - Koo,true
590,11,2022-08-25,Cinnamon Rolls,false
591,30,2022-07-30,Zucchini - Green,true
592,66,2022-07-06,Plasticknivesblack,true
593,16,2022-10-23,Tea - Camomele,false
594,2,2022-08-23,V8 - Vegetable Cocktail,false
595,21,2022-07-08,"Pork - Bacon,back Peameal",true
596,98,2022-07-19,Appetizer - Smoked Salmon / Dill,false
597,21,2022-04-22,Beef - Eye Of Round,true
598,55,2022-04-24,Cheese - Goat,false
599,90,2022-04-02,Veal - Slab Bacon,false
600,9,2022-01-21,Tumeric,false
601,65,2022-12-11,Beer - Mcauslan Apricot,false
602,51,2022-09-14,"Soup - Campbells, Lentil",true
603,37,2022-10-10,Pomegranates,true
604,9,2022-03-04,"Arctic Char - Fresh, Whole",true
605,79,2022-11-24,Wine - Cave Springs Dry Riesling,true
606,99,2022-05-03,Cookie Dough - Peanut Butter,false
607,98,2022-01-15,Cheese - Mascarpone,true
608,90,2022-01-12,"Pasta - Gnocchi, Potato",true
609,41,2022-11-04,Cake - Night And Day Choclate,true
610,29,2022-04-12,Milk - Buttermilk,true
611,76,2022-02-23,"Garlic - Primerba, Paste",true
612,30,2022-02-15,Lobster - Canned Premium,false
613,23,2022-11-10,"Veal - Inside Round / Top, Lean",true
614,50,2022-09-20,Soup - Boston Clam Chowder,false
615,86,2022-05-28,Cup - Translucent 7 Oz Clear,true
616,7,2022-09-21,Liners - Baking Cups,true
617,33,2022-07-12,"Pasta - Penne, Lisce, Dry",false
618,28,2022-01-08,Lobster - Tail 6 Oz,true
619,38,2022-03-22,Lighter - Bbq,false
620,97,2022-07-03,"Lamb - Whole, Frozen",true
621,11,2022-01-25,Broom - Push,false
622,71,2022-05-25,Beer - Tetleys,true
623,85,2022-07-26,Icecream Cone - Areo Chocolate,true
624,12,2022-04-08,Pastrami,false
625,98,2022-03-21,"Juice - Cranberry, 341 Ml",true
626,21,2022-10-16,Bread - Pumpernickel,false
627,86,2022-10-26,Ecolab - Ster Bac,true
628,13,2022-02-14,Wine - Fontanafredda Barolo,false
629,9,2022-12-25,"Crush - Orange, 355ml",false
630,2,2022-07-14,Wine - Merlot Vina Carmen,true
631,57,2022-04-21,Asparagus - Mexican,true
632,6,2022-08-14,Veal - Osso Bucco,true
633,47,2022-09-03,Beef - Short Ribs,true
634,88,2022-05-06,Fib N9 - Prague Powder,false
635,41,2022-03-11,Crab - Imitation Flakes,true
636,41,2022-05-13,Pastry - French Mini Assorted,false
637,97,2022-11-15,Sage - Rubbed,true
638,83,2022-07-30,Irish Cream - Butterscotch,true
639,65,2022-02-03,Pop Shoppe Cream Soda,false
640,94,2022-09-07,Sesame Seed,true
641,64,2022-01-14,Soup - Campbells,false
642,65,2022-10-12,V8 - Tropical Blend,false
643,35,2022-09-04,Wine - Zinfandel Rosenblum,false
644,36,2022-12-26,Shark - Loin,false
645,42,2022-08-02,Wine - Coteaux Du Tricastin Ac,true
646,93,2022-05-09,Wine - Puligny Montrachet A.,true
647,24,2022-06-05,Duck - Fat,true
648,75,2022-10-04,Wine - Peller Estates Late,true
649,68,2022-01-14,Sesame Seed,true
650,69,2022-12-07,Relish,true
651,56,2022-04-04,"Soup - Beef, Base Mix",true
652,42,2022-09-03,Rootbeer,false
653,83,2022-02-18,Coffee - Cafe Moreno,true
654,40,2022-02-02,Wine - Toasted Head,true
655,98,2022-03-06,Wine - Sauvignon Blanc,true
656,49,2022-12-18,Curry Powder,true
657,16,2022-07-11,Sauce - Vodka Blush,false
658,27,2022-08-17,Sugar - Fine,true
659,11,2022-02-19,Wine - Periguita Fonseca,false
660,46,2022-07-23,Lettuce - Baby Salad Greens,true
661,56,2022-05-24,Mince Meat - Filling,true
662,20,2022-11-08,Shrimp - Tiger 21/25,true
663,24,2022-02-08,Tea - Apple Green Tea,false
664,13,2022-03-14,Bar Nature Valley,true
665,74,2022-12-15,Sausage - Meat,true
666,76,2022-03-03,Grenadillo,false
667,85,2022-06-05,Cinnamon Buns Sticky,false
668,5,2022-09-28,Tomato Paste,false
669,72,2022-03-05,Wine - Fume Blanc Fetzer,false
670,13,2022-07-18,Lid - 3oz Med Rec,true
671,68,2022-07-27,Sobe - Lizard Fuel,false
672,61,2022-09-07,Cheese Cloth No 100,false
673,3,2022-05-01,"Turkey - Breast, Smoked",true
674,8,2022-02-20,Extract - Almond,false
675,92,2022-06-26,Juice - Lime,false
676,56,2022-01-28,Cheese - Brie,false
677,1,2022-02-18,Squash - Pepper,true
678,43,2022-06-09,"Cheese - Mozzarella, Buffalo",false
679,94,2022-09-20,Pickle - Dill,false
680,9,2022-09-09,Sage Derby,true
681,85,2022-12-14,Tofu - Soft,true
682,37,2022-04-14,Beef - Rib Eye Aaa,true
683,99,2022-05-23,Beef - Eye Of Round,false
684,28,2022-02-17,Rabbit - Legs,true
685,24,2022-10-16,"Chicken - Base, Ultimate",true
686,24,2022-12-04,Jolt Cola - Electric Blue,true
687,18,2022-04-17,Appetizer - Veg Assortment,false
688,95,2022-02-13,Sunflower Seed Raw,false
689,78,2022-01-11,Cocoa Powder - Natural,false
690,89,2022-11-11,Veal - Bones,true
691,49,2022-01-03,Sage Derby,false
692,54,2022-10-06,Ham - Virginia,true
693,16,2022-01-03,Island Oasis - Lemonade,false
694,9,2022-03-12,"Vermouth - Sweet, Cinzano",true
695,91,2022-10-31,Cream Of Tartar,false
696,49,2022-09-29,Calypso - Strawberry Lemonade,true
697,40,2022-01-29,Extract - Rum,false
698,29,2022-09-07,Chinese Foods - Cantonese,true
699,97,2022-08-07,Veal - Loin,false
700,40,2022-12-22,Beef - Montreal Smoked Brisket,true
701,26,2022-08-19,"Potatoes - Yukon Gold, 80 Ct",true
702,89,2022-02-21,"Sauce - White, Mix",true
703,56,2022-09-24,Creme De Banane - Marie,false
704,13,2022-05-10,Raspberries - Frozen,false
705,56,2022-02-21,Chicken Thigh - Bone Out,false
706,22,2022-02-02,"Chicken - Base, Ultimate",false
707,98,2022-01-08,Chinese Foods - Thick Noodles,true
708,32,2022-04-05,Jack Daniels,false
709,83,2022-10-17,Sunflower Seed Raw,true
710,12,2022-09-12,"Juice - Apple, 500 Ml",false
711,15,2022-08-09,Food Colouring - Pink,true
712,5,2022-06-07,Hummus - Spread,false
713,71,2022-12-23,Pea - Snow,true
714,40,2022-10-07,Island Oasis - Banana Daiquiri,true
715,85,2022-06-19,Soup - Base Broth Beef,true
716,41,2022-11-10,Venison - Striploin,false
717,7,2022-04-22,Wine - Sauvignon Blanc,true
718,82,2022-07-30,"Asparagus - White, Canned",false
719,13,2022-02-27,Steamers White,true
720,13,2022-07-18,Pork Loin Bine - In Frenched,false
721,27,2022-03-01,Oil - Hazelnut,true
722,50,2022-03-28,"Juice - Apple, 500 Ml",true
723,6,2022-01-11,Cheese - Pont Couvert,true
724,76,2022-04-25,Beans - Soya Bean,true
725,37,2022-11-23,Wine - Port Late Bottled Vintage,true
726,54,2022-12-20,Mushroom - Chanterelle Frozen,false
727,24,2022-11-10,Garbage Bags - Clear,true
728,15,2022-03-26,Triple Sec - Mcguinness,false
729,40,2022-11-01,Extract - Lemon,true
730,30,2022-12-24,Ecolab - Hobart Washarm End Cap,false
731,7,2022-02-27,Beer - Mill St Organic,false
732,72,2022-09-19,"Soup - Campbells, Creamy",false
733,87,2022-06-03,Water Chestnut - Canned,false
734,33,2022-12-24,French Pastry - Mini Chocolate,false
735,79,2022-10-29,Nantucket - Pomegranate Pear,true
736,6,2022-01-19,Milk - Buttermilk,false
737,78,2022-05-22,Frangelico,false
738,17,2022-03-07,"Sauce - Gravy, Au Jus, Mix",false
739,47,2022-10-13,Pork - Inside,false
740,80,2022-11-13,"Beef - Chuck, Boneless",true
741,74,2022-02-02,Mustard Prepared,false
742,97,2022-03-21,Jameson Irish Whiskey,false
743,42,2022-04-13,"Gin - Gilbeys London, Dry",true
744,29,2022-09-24,Table Cloth 54x72 White,false
745,7,2022-09-05,Filling - Mince Meat,true
746,88,2022-07-06,"Wine - White, Ej Gallo",false
747,48,2022-09-18,"Juice - Orange, 341 Ml",false
748,87,2022-08-11,Wine - Delicato Merlot,true
749,79,2022-07-26,Piping Jelly - All Colours,true
750,24,2022-08-25,Mushrooms - Honey,false
751,58,2022-08-02,Appetizer - Mango Chevre,true
752,68,2022-08-21,Wine - Segura Viudas Aria Brut,false
753,43,2022-09-17,"Nut - Hazelnut, Whole",true
754,98,2022-06-25,Cape Capensis - Fillet,true
755,48,2022-10-04,Beer - Mcauslan Apricot,false
756,86,2022-11-11,Sauce - Ranch Dressing,true
757,2,2022-03-05,Salt - Seasoned,true
758,73,2022-01-18,Cookies Almond Hazelnut,false
759,84,2022-02-12,Carrots - Jumbo,true
760,98,2022-12-26,Wine - Ej Gallo Sierra Valley,true
761,40,2022-03-10,"Tortillas - Flour, 12",false
762,71,2022-02-24,"Beef - Bones, Marrow",true
763,38,2022-03-22,Yoghurt Tubes,true
764,57,2022-03-10,"Pasta - Fusili, Dry",false
765,43,2022-06-18,Cake - Lemon Chiffon,true
766,12,2022-09-04,Coffee - Almond Amaretto,true
767,9,2022-08-26,Truffle - Peelings,false
768,16,2022-12-17,Pork - Smoked Back Bacon,true
769,31,2022-04-03,"Water, Tap",true
770,17,2022-08-16,Flavouring Vanilla Artificial,true
771,39,2022-10-10,Cheese - Gouda,true
772,4,2022-11-27,Soup - Campbells Beef Stew,false
773,51,2022-08-17,Ham - Cooked Italian,false
774,10,2022-08-11,Oil - Grapeseed Oil,false
775,79,2022-07-20,"Beef - Chuck, Boneless",false
776,38,2022-02-24,Tea - Lemon Scented,true
777,71,2022-01-02,Chocolate Bar - Reese Pieces,false
778,83,2022-06-15,Mayonnaise,false
779,58,2022-08-19,Whmis Spray Bottle Graduated,false
780,23,2022-08-25,"Chilli Paste, Hot Sambal Oelek",true
781,52,2022-08-31,"Crab - Claws, 26 - 30",true
782,6,2022-01-24,Wine - Conde De Valdemar,false
783,95,2022-06-28,"Sauce - Gravy, Au Jus, Mix",true
784,61,2022-09-14,Sherbet - Raspberry,false
785,1,2022-06-10,Soup - Campbells Tomato Ravioli,true
786,16,2022-12-19,Easy Off Oven Cleaner,true
787,40,2022-01-08,Walkers Special Old Whiskey,true
788,17,2022-02-27,Monkfish - Fresh,false
789,57,2022-12-27,Oil - Grapeseed Oil,false
790,91,2022-09-20,Noodles - Steamed Chow Mein,false
791,20,2022-12-01,Beer - Heinekin,true
792,56,2022-05-15,"Roe - Lump Fish, Black",false
793,5,2022-03-26,Pasta - Ravioli,true
794,11,2022-01-12,Milk - 2% 250 Ml,true
795,26,2022-12-02,Containter - 3oz Microwave Rect.,false
796,87,2022-07-27,Pastry - Trippleberry Muffin - Mini,false
797,1,2022-11-28,Beans - Yellow,true
798,26,2022-07-14,Pork - Ham Hocks - Smoked,true
799,37,2022-07-07,Veal - Eye Of Round,true
800,99,2022-09-06,Melon - Honey Dew,false
801,58,2022-05-22,Wasabi Paste,false
802,77,2022-06-23,"Beef - Roasted, Cooked",true
803,59,2022-10-29,Tea - Herbal - 6 Asst,true
804,46,2022-01-30,"Pork - Ham, Virginia",false
805,31,2022-04-14,Tomatoes - Roma,true
806,100,2022-08-25,"Rum - Dark, Bacardi, Black",true
807,4,2022-02-13,Brandy - Bar,false
808,89,2022-07-05,Corn - On The Cob,true
809,27,2022-02-23,Oil - Peanut,false
810,94,2022-10-14,"Pepper - White, Ground",true
811,20,2022-03-15,Herb Du Provence - Primerba,false
812,42,2022-01-25,Cookie Choc,true
813,40,2022-07-04,Sauce - Mint,true
814,36,2022-07-19,Sauce - Hp,false
815,73,2022-05-21,"Stock - Veal, Brown",true
816,75,2022-07-12,Mustard - Pommery,true
817,97,2022-12-21,Ostrich - Fan Fillet,false
818,75,2022-04-16,Pastrami,true
819,88,2022-10-07,Napkin White,true
820,20,2022-11-13,Bread Roll Foccacia,true
821,19,2022-05-15,Wine - Periguita Fonseca,false
822,75,2022-02-21,Creme De Menth - White,true
823,63,2022-06-30,"Tabasco Sauce, 2 Oz",false
824,7,2022-02-10,"Marjoram - Dried, Rubbed",false
825,7,2022-08-03,Ecolab - Medallion,false
826,91,2022-11-25,"Pail - 15l White, With Handle",true
827,60,2022-08-15,"Tarragon - Primerba, Paste",false
828,59,2022-05-28,"Onions - Dried, Chopped",false
829,75,2022-08-10,Tomatoes - Grape,false
830,39,2022-06-07,Wine - Acient Coast Caberne,false
831,23,2022-05-16,Salt And Pepper Mix - Black,true
832,9,2022-08-07,Crab Brie In Phyllo,false
833,8,2022-06-07,Pears - Fiorelle,true
834,46,2022-12-26,Wine - Spumante Bambino White,false
835,3,2022-04-24,Goat - Leg,true
836,28,2022-06-12,Instant Coffee,true
837,70,2022-09-05,Wine - Saint Emilion Calvet,true
838,61,2022-12-20,"Juice - Orange, 341 Ml",true
839,45,2022-01-09,"Carrots - Mini, Stem On",false
840,53,2022-04-27,Instant Coffee,false
841,39,2022-12-28,"Pasta - Lasagna, Dry",false
842,35,2022-04-05,"Jam - Blackberry, 20 Ml Jar",true
843,31,2022-10-12,Veal Inside - Provimi,false
844,9,2022-05-15,Juice - Orangina,false
845,67,2022-01-09,"Liners - Banana, Paper",false
846,80,2022-06-27,Fond - Neutral,true
847,31,2022-02-07,Cream - 10%,true
848,22,2022-10-11,Longos - Grilled Salmon With Bbq,false
849,38,2022-01-28,Carbonated Water - Orange,true
850,54,2022-09-02,Chips - Potato Jalapeno,true
851,50,2022-01-03,Jolt Cola,false
852,23,2022-10-30,Wine - Fontanafredda Barolo,true
853,62,2022-07-09,Appetizer - Lobster Phyllo Roll,false
854,20,2022-06-29,Wine - Port Late Bottled Vintage,false
855,8,2022-05-24,Cream Of Tartar,false
856,24,2022-01-14,Pork - Suckling Pig,true
857,29,2022-10-13,Beer - Upper Canada Light,false
858,59,2022-04-28,Shrimp - 100 / 200 Cold Water,true
859,28,2022-02-16,Lid Coffeecup 12oz D9542b,true
860,99,2022-05-12,Apricots - Dried,false
861,40,2022-06-17,"Wine - Red, Lurton Merlot De",true
862,58,2022-05-31,"Wine - White, Concha Y Toro",false
863,41,2022-12-28,Bread - Hamburger Buns,false
864,91,2022-07-15,Apple - Royal Gala,true
865,47,2022-03-31,Water - San Pellegrino,false
866,7,2022-08-01,Chicken - Bones,true
867,86,2022-10-16,Soup - Campbells Pasta Fagioli,false
868,30,2022-01-15,Allspice - Jamaican,false
869,13,2022-07-22,Tumeric,true
870,38,2022-07-06,"Beans - Black Bean, Canned",false
871,85,2022-10-07,"Nut - Cashews, Whole, Raw",false
872,68,2022-11-05,Oil - Grapeseed Oil,true
873,29,2022-10-07,Goat - Leg,false
874,97,2022-09-25,Raisin - Dark,true
875,89,2022-09-11,Lamb Rack - Ontario,true
876,36,2022-10-27,"Flour - Corn, Fine",false
877,55,2022-08-24,Beer - Corona,false
878,52,2022-09-04,"Veal - Insides, Grains",false
879,50,2022-12-03,"Tuna - Canned, Flaked, Light",false
880,89,2022-09-09,Bay Leaf Ground,false
881,100,2022-09-08,Swiss Chard,false
882,94,2022-06-12,Pork - Back Ribs,true
883,90,2022-04-04,"Juice - Tomato, 48 Oz",false
884,22,2022-12-06,"Juice - Cranberry, 341 Ml",true
885,30,2022-07-31,Muffin Orange Individual,true
886,68,2021-12-29,Canadian Emmenthal,true
887,51,2022-05-15,Wine - Masi Valpolocell,false
888,12,2022-08-30,Beef - Texas Style Burger,false
889,98,2022-06-11,Water - Aquafina Vitamin,false
890,9,2022-05-04,Thermometer Digital,true
891,46,2022-01-28,Island Oasis - Lemonade,true
892,25,2022-09-24,Beets - Mini Golden,true
893,51,2022-03-16,Bouillion - Fish,true
894,58,2022-07-05,Lettuce - Spring Mix,false
895,46,2022-02-28,Soup - French Onion,true
896,7,2022-09-29,Scampi Tail,true
897,45,2022-01-10,Chips Potato Swt Chilli Sour,false
898,30,2022-03-27,Sauce - Chili,false
899,84,2022-09-24,Mcgillicuddy Vanilla Schnap,true
900,79,2022-10-19,Beer - Muskoka Cream Ale,false
901,23,2022-05-12,Veal - Liver,true
902,68,2022-08-28,English Muffin,false
903,92,2022-11-25,Chickhen - Chicken Phyllo,true
904,61,2022-12-12,Syrup - Pancake,false
905,95,2022-04-30,Longan,true
906,62,2022-01-09,Tea - Herbal Sweet Dreams,true
907,56,2022-04-17,Miso - Soy Bean Paste,false
908,82,2022-02-22,Mustard - Pommery,false
909,82,2022-03-27,Plasticforkblack,true
910,19,2022-07-25,Food Colouring - Red,false
911,43,2022-09-06,"Fish - Halibut, Cold Smoked",true
912,78,2022-10-15,Crackers - Trio,false
913,94,2022-09-17,"Vinegar - Balsamic, White",false
914,8,2022-08-04,Lamb - Bones,true
915,84,2022-06-06,Flour - Bread,false
916,80,2022-09-04,Wine - Shiraz South Eastern,true
917,4,2022-04-07,Table Cloth 90x90 Colour,true
918,79,2022-12-14,"Shrimp - 16/20, Iqf, Shell On",false
919,13,2022-05-19,Vinegar - Balsamic,false
920,35,2022-05-17,"Soup - Campbells, Creamy",true
921,35,2022-01-04,Energy Drink Bawls,false
922,28,2022-08-16,Mussels - Cultivated,false
923,76,2022-01-01,Sauce - Hollandaise,true
924,84,2022-03-06,"Crab - Claws, Snow 16 - 24",false
925,7,2022-10-05,"Salmon - Smoked, Sliced",true
926,75,2022-05-10,Cauliflower,true
927,15,2022-11-24,Kippers - Smoked,false
928,6,2022-06-19,Plasticforkblack,false
929,93,2022-05-18,Bag Clear 10 Lb,false
930,4,2022-01-16,Sugar - Crumb,false
931,91,2022-07-29,Whmis - Spray Bottle Trigger,false
932,32,2022-11-15,"Pail - 15l White, With Handle",true
933,49,2022-12-10,Yogurt - Plain,true
934,67,2022-01-17,Spinach - Spinach Leaf,true
935,22,2022-07-03,Mix Pina Colada,true
936,36,2022-03-30,Soup - Boston Clam Chowder,true
937,23,2022-04-15,Milk - 2% 250 Ml,true
938,20,2022-12-11,"Sauce - Soya, Light",true
939,51,2022-09-14,The Pop Shoppe - Cream Soda,false
940,87,2022-09-06,Amaretto,true
941,16,2022-09-25,Shrimp - Tiger 21/25,true
942,67,2022-09-26,Onions - Cippolini,true
943,80,2022-04-11,"Chicken - Base, Ultimate",true
944,22,2022-08-27,Rabbit - Whole,false
945,74,2022-05-20,"Turkey - Breast, Bone - In",true
946,34,2022-09-24,Muffin Mix - Blueberry,true
947,77,2022-02-04,Lemon Balm - Fresh,true
948,91,2022-02-09,Cardamon Ground,false
949,56,2022-09-13,"Wine - Red, Lurton Merlot De",true
950,95,2022-07-02,"Fish - Halibut, Cold Smoked",true
951,81,2022-01-14,Gatorade - Fruit Punch,false
952,45,2022-07-18,"Lettuce - Romaine, Heart",true
953,76,2022-05-09,"Oil - Food, Lacquer Spray",true
954,24,2022-09-28,"Pasta - Elbows, Macaroni, Dry",false
955,5,2022-12-12,Anchovy In Oil,false
956,92,2022-10-15,Jolt Cola,false
957,70,2022-02-04,"Chocolate - Milk, Callets",false
958,43,2022-04-26,Eel Fresh,true
959,32,2022-09-17,Chicken - Whole Fryers,true
960,63,2022-03-01,Rice - Aborio,true
961,11,2022-05-04,Sauce Bbq Smokey,true
962,10,2022-05-02,Longos - Assorted Sandwich,false
963,60,2022-06-28,"Flour - Corn, Fine",true
964,6,2022-08-18,"Pork - Loin, Center Cut",false
965,95,2022-04-10,Cheese - Grie Des Champ,true
966,90,2022-12-07,"Melon - Watermelon, Seedless",true
967,54,2022-11-28,Cucumber - English,false
968,91,2022-08-17,Sobe - Green Tea,false
969,10,2022-04-12,Vacuum Bags 12x16,true
970,97,2022-04-10,Gherkin,true
971,15,2022-10-12,Gelatine Leaves - Bulk,true
972,24,2022-02-21,Juice - Lime,false
973,59,2022-09-09,Pop - Club Soda Can,false
974,16,2022-10-11,Jicama,false
975,76,2022-05-18,Chip - Potato Dill Pickle,false
976,50,2022-08-13,Hog / Sausage Casing - Pork,false
977,62,2022-03-11,Potatoes - Parissienne,false
978,37,2022-02-09,Cheese - Comtomme,false
979,14,2022-07-28,Paper Cocktail Umberlla 80 - 180,false
980,9,2022-11-11,Wine - Kwv Chenin Blanc South,true
981,25,2022-01-01,Muffin Orange Individual,false
982,12,2022-09-04,"Champagne - Brights, Dry",true
983,91,2022-05-22,Pepperoni Slices,false
984,5,2022-03-04,"Salmon - Smoked, Sliced",false
985,53,2022-10-31,Coffee Decaf Colombian,false
986,37,2022-02-20,Mangoes,false
987,89,2022-03-29,"Tomatoes - Cherry, Yellow",true
988,65,2022-06-29,Pumpkin - Seed,true
989,77,2022-06-03,Baking Powder,true
990,58,2022-09-19,Pie Filling - Pumpkin,false
991,58,2022-09-06,Beef - Short Ribs,false
992,25,2022-03-03,Muffin Mix - Corn Harvest,true
993,52,2022-02-17,Wine - Beringer Founders Estate,true
994,58,2022-06-05,Bay Leaf Ground,true
995,27,2022-09-21,"Loaf Pan - 2 Lb, Foil",true
996,75,2022-10-22,Squid - Tubes / Tenticles 10/20,true
997,95,2022-09-06,Soup - Chicken And Wild Rice,false
998,30,2022-01-24,Pate - Peppercorn,true
999,57,2022-08-13,Cake - Mini Cheesecake,true
1000,72,2022-08-04,Cloves - Ground,false
